at station,battery level,carried weight,carried light,carried heavy,conveyor light,conveyor heavy,Decision
OTHER, 16,10,1,2,1,0,move to DELIVERY!
DELIVERY, 14,10,1,2,1,0,place!
DELIVERY, 12,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 10,0,0,0,1,0,move to CHARGE1!
OTHER, 8,0,0,0,1,0,move to CHARGE1!
OTHER, 6,0,0,0,2,0,move to CHARGE1!
CHARGE1, 4,0,0,0,2,0,charge!
CHARGE1, 13,0,0,0,2,0,charge!
CHARGE1, 22,0,0,0,2,0,charge!
CHARGE1, 31,0,0,0,3,0,charge!
CHARGE1, 40,0,0,0,3,1,charge!
CHARGE1, 49,0,0,0,3,1,charge!
CHARGE1, 58,0,0,0,3,1,charge!
CHARGE1, 67,0,0,0,3,1,charge!
CHARGE1, 76,0,0,0,3,1,charge!
CHARGE1, 85,0,0,0,4,2,charge!
CHARGE1, 94,0,0,0,4,3,charge!
CHARGE1, 100,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,5,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,5,3,pick!
CONVEYOR_LIGHT, 88,2,1,0,4,3,pick!
CONVEYOR_LIGHT, 86,4,2,0,4,3,pick!
CONVEYOR_LIGHT, 84,6,3,0,3,3,pick!
CONVEYOR_LIGHT, 82,8,4,0,2,3,move to DELIVERY!
OTHER, 80,8,4,0,2,3,move to DELIVERY!
OTHER, 78,8,4,0,2,3,move to DELIVERY!
DELIVERY, 76,8,4,0,2,3,place!
DELIVERY, 74,0,0,0,3,3,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,4,3,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,4,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,4,4,pick!
CONVEYOR_LIGHT, 66,2,1,0,3,4,pick!
CONVEYOR_LIGHT, 64,4,2,0,2,4,pick!
CONVEYOR_LIGHT, 62,6,3,0,2,4,pick!
CONVEYOR_LIGHT, 60,8,4,0,1,4,move to DELIVERY!
OTHER, 58,8,4,0,1,4,move to DELIVERY!
OTHER, 56,8,4,0,2,4,move to DELIVERY!
DELIVERY, 54,8,4,0,2,4,place!
DELIVERY, 52,0,0,0,2,4,move to CONVEYOR_LIGHT!
OTHER, 50,0,0,0,2,4,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,2,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 46,0,0,0,2,4,pick!
CONVEYOR_LIGHT, 44,2,1,0,1,4,pick!
CONVEYOR_LIGHT, 42,4,2,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 40,4,2,0,0,4,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 38,4,2,0,0,4,pick!
CONVEYOR_HEAVY, 36,8,2,1,1,4,move to DELIVERY!
OTHER, 34,8,2,1,1,4,move to DELIVERY!
OTHER, 32,8,2,1,1,4,move to DELIVERY!
DELIVERY, 30,8,2,1,1,4,place!
DELIVERY, 28,0,0,0,1,4,move to CONVEYOR_LIGHT!
OTHER, 26,0,0,0,1,4,move to CONVEYOR_LIGHT!
OTHER, 24,0,0,0,1,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 22,0,0,0,1,4,pick!
CONVEYOR_LIGHT, 20,2,1,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 18,2,1,0,0,4,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 16,2,1,0,1,4,pick!
CONVEYOR_HEAVY, 14,6,1,1,1,3,pick!
CONVEYOR_HEAVY, 12,10,1,2,2,2,move to DELIVERY!
OTHER, 10,10,1,2,2,2,move to CHARGE1!
CONVEYOR_HEAVY, 8,10,1,2,2,2,move to CHARGE1!
OTHER, 6,10,1,2,2,2,move to CHARGE1!
OTHER, 4,10,1,2,2,3,move to CHARGE1!
CHARGE1, 2,10,1,2,2,3,charge!
CHARGE1, 11,10,1,2,2,3,charge!
CHARGE1, 20,10,1,2,3,3,charge!
CHARGE1, 29,10,1,2,3,3,charge!
CHARGE1, 38,10,1,2,3,3,charge!
CHARGE1, 47,10,1,2,3,3,charge!
CHARGE1, 56,10,1,2,3,3,charge!
CHARGE1, 65,10,1,2,4,3,charge!
CHARGE1, 74,10,1,2,4,3,charge!
CHARGE1, 83,10,1,2,4,3,charge!
CHARGE1, 92,10,1,2,4,3,charge!
CHARGE1, 100,10,1,2,4,3,move to DELIVERY!
OTHER, 98,10,1,2,4,3,move to DELIVERY!
DELIVERY, 96,10,1,2,4,3,place!
DELIVERY, 94,0,0,0,4,3,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,4,3,move to CONVEYOR_LIGHT!
OTHER, 90,0,0,0,5,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 88,0,0,0,5,3,pick!
CONVEYOR_LIGHT, 86,2,1,0,4,3,pick!
CONVEYOR_LIGHT, 84,4,2,0,3,3,pick!
CONVEYOR_LIGHT, 82,6,3,0,2,3,pick!
CONVEYOR_LIGHT, 80,8,4,0,1,3,move to DELIVERY!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,0,0,idle!
OTHER, 98,0,0,0,0,0,idle!
OTHER, 97,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 95,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 93,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 91,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 90,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 89,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 88,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 87,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 86,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 85,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 84,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 83,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 81,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 80,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 79,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 78,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 77,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 76,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 74,8,4,0,0,1,move to DELIVERY!
OTHER, 72,8,4,0,0,1,move to DELIVERY!
OTHER, 70,8,4,0,0,2,move to DELIVERY!
DELIVERY, 68,8,4,0,0,2,place!
DELIVERY, 66,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 64,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 62,0,0,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 60,0,0,0,0,2,pick!
CONVEYOR_HEAVY, 58,4,0,1,0,2,pick!
CONVEYOR_HEAVY, 56,8,0,2,0,1,move to DELIVERY!
OTHER, 54,8,0,2,0,1,move to DELIVERY!
OTHER, 52,8,0,2,0,1,move to DELIVERY!
DELIVERY, 50,8,0,2,0,2,place!
DELIVERY, 48,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 46,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 44,0,0,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 42,0,0,0,0,2,pick!
CONVEYOR_HEAVY, 40,4,0,1,0,1,pick!
CONVEYOR_HEAVY, 38,8,0,2,0,0,move to DELIVERY!
OTHER, 36,8,0,2,1,0,move to DELIVERY!
OTHER, 34,8,0,2,1,0,move to DELIVERY!
DELIVERY, 32,8,0,2,1,0,place!
DELIVERY, 30,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 28,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 26,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 24,0,0,0,1,0,pick!
CONVEYOR_LIGHT, 22,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 21,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 20,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 19,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 18,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 17,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 16,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 15,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 14,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 13,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 12,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 11,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 10,2,1,0,0,0,move to CHARGE1!
OTHER, 8,2,1,0,0,0,move to CHARGE1!
CONVEYOR_HEAVY, 6,2,1,0,1,0,move to CHARGE1!
OTHER, 4,2,1,0,1,0,move to CHARGE1!
OTHER, 2,2,1,0,2,0,move to CHARGE1!
CHARGE1, 0,2,1,0,2,0,charge!
CHARGE1, 9,2,1,0,2,0,charge!
CHARGE1, 18,2,1,0,2,0,charge!
CHARGE1, 27,2,1,0,2,0,charge!
CHARGE1, 36,2,1,0,2,1,charge!
CHARGE1, 45,2,1,0,2,1,charge!
CHARGE1, 54,2,1,0,2,1,charge!
CHARGE1, 63,2,1,0,2,1,charge!
CHARGE1, 72,2,1,0,2,1,charge!
CHARGE1, 81,2,1,0,3,1,charge!
CHARGE1, 90,2,1,0,3,1,charge!
CHARGE1, 99,2,1,0,3,1,charge!
CHARGE1, 100,2,1,0,3,1,move to CONVEYOR_LIGHT!
OTHER, 98,2,1,0,3,1,move to CONVEYOR_LIGHT!
OTHER, 96,2,1,0,3,1,move to CONVEYOR_LIGHT!
OTHER, 94,2,1,0,3,1,move to CONVEYOR_LIGHT!
OTHER, 92,2,1,0,3,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,2,1,0,3,1,pick!
CONVEYOR_LIGHT, 88,4,2,0,2,1,pick!
CONVEYOR_LIGHT, 86,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 84,8,4,0,0,1,move to DELIVERY!
OTHER, 82,8,4,0,0,1,move to DELIVERY!
OTHER, 80,8,4,0,0,1,move to DELIVERY!
DELIVERY, 78,8,4,0,0,1,place!
DELIVERY, 76,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 74,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 70,0,0,0,2,1,pick!
CONVEYOR_LIGHT, 68,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 66,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 65,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 64,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 63,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 62,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 61,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 60,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 59,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 57,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 56,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 55,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 54,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 53,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 52,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 51,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 50,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 49,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 47,8,4,0,0,2,move to DELIVERY!
OTHER, 45,8,4,0,0,2,move to DELIVERY!
OTHER, 43,8,4,0,0,2,move to DELIVERY!
DELIVERY, 41,8,4,0,0,2,place!
DELIVERY, 39,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 37,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 35,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 33,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 31,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 29,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 27,2,1,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 25,2,1,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 23,2,1,0,1,2,pick!
CONVEYOR_HEAVY, 21,6,1,1,1,1,pick!
CONVEYOR_HEAVY, 19,10,1,2,1,0,move to DELIVERY!
OTHER, 17,10,1,2,2,0,move to DELIVERY!
OTHER, 15,10,1,2,2,0,move to DELIVERY!
DELIVERY, 13,10,1,2,2,0,place!
DELIVERY, 11,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 9,0,0,0,2,0,move to CHARGE1!
OTHER, 7,0,0,0,2,0,move to CHARGE1!
OTHER, 5,0,0,0,2,0,move to CHARGE1!
CHARGE1, 3,0,0,0,2,0,charge!
CHARGE1, 12,0,0,0,2,0,charge!
CHARGE1, 21,0,0,0,2,0,charge!
CHARGE1, 30,0,0,0,2,1,charge!
CHARGE1, 39,0,0,0,2,1,charge!
CHARGE1, 48,0,0,0,3,2,charge!
CHARGE1, 57,0,0,0,4,2,charge!
CHARGE1, 66,0,0,0,4,2,charge!
CHARGE1, 75,0,0,0,4,2,charge!
CHARGE1, 84,0,0,0,4,2,charge!
CHARGE1, 93,0,0,0,4,2,charge!
CHARGE1, 100,0,0,0,5,2,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,5,2,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,5,2,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,5,2,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,5,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,5,2,pick!
CONVEYOR_LIGHT, 88,2,1,0,4,2,pick!
CONVEYOR_LIGHT, 86,4,2,0,3,2,pick!
CONVEYOR_LIGHT, 84,6,3,0,2,2,pick!
CONVEYOR_LIGHT, 82,8,4,0,1,2,move to DELIVERY!
OTHER, 80,8,4,0,1,2,move to DELIVERY!
OTHER, 78,8,4,0,1,2,move to DELIVERY!
DELIVERY, 76,8,4,0,1,2,place!
DELIVERY, 74,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,2,2,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,2,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,2,2,pick!
CONVEYOR_LIGHT, 66,2,1,0,1,2,pick!
CONVEYOR_LIGHT, 64,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 62,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 60,4,2,0,0,2,pick!
CONVEYOR_HEAVY, 58,8,2,1,0,1,move to DELIVERY!
OTHER, 56,8,2,1,0,1,move to DELIVERY!
OTHER, 54,8,2,1,0,1,move to DELIVERY!
DELIVERY, 52,8,2,1,1,1,place!
DELIVERY, 50,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 46,0,0,0,1,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 44,0,0,0,1,1,pick!
CONVEYOR_LIGHT, 42,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 41,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 40,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 39,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 38,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 37,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 36,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 35,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 34,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 33,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 32,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 31,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 30,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 28,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 27,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 26,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 25,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 24,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 23,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 22,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 21,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 20,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 19,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 18,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 17,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 15,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 14,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 13,6,3,0,0,1,idle!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,0,0,idle!
OTHER, 98,0,0,0,0,0,idle!
OTHER, 97,0,0,0,0,0,idle!
OTHER, 96,0,0,0,0,0,idle!
OTHER, 95,0,0,0,1,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 93,0,0,0,1,1,pick!
CONVEYOR_LIGHT, 91,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 90,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 89,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 88,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 87,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 86,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 84,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 83,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 82,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 81,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 79,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 77,8,4,0,0,1,move to DELIVERY!
OTHER, 75,8,4,0,0,1,move to DELIVERY!
OTHER, 73,8,4,0,0,1,move to DELIVERY!
DELIVERY, 71,8,4,0,0,1,place!
DELIVERY, 69,0,0,0,0,1,idle!
DELIVERY, 68,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 66,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 64,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 62,0,0,0,2,1,pick!
CONVEYOR_LIGHT, 60,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 58,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 56,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 55,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 53,8,4,0,0,1,move to DELIVERY!
OTHER, 51,8,4,0,0,1,move to DELIVERY!
OTHER, 49,8,4,0,1,1,move to DELIVERY!
DELIVERY, 47,8,4,0,2,1,place!
DELIVERY, 45,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 43,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 41,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 39,0,0,0,2,1,pick!
CONVEYOR_LIGHT, 37,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 35,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 34,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 33,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 32,4,2,0,1,2,pick!
CONVEYOR_LIGHT, 30,6,3,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 28,6,3,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 26,6,3,0,0,2,pick!
CONVEYOR_HEAVY, 24,10,3,1,1,1,move to DELIVERY!
OTHER, 22,10,3,1,1,1,move to DELIVERY!
OTHER, 20,10,3,1,1,1,move to DELIVERY!
DELIVERY, 18,10,3,1,1,1,place!
DELIVERY, 16,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 14,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 12,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 10,0,0,0,2,1,move to CHARGE1!
OTHER, 8,0,0,0,3,1,move to CHARGE1!
CONVEYOR_HEAVY, 6,0,0,0,3,1,move to CHARGE1!
OTHER, 4,0,0,0,3,1,move to CHARGE1!
OTHER, 2,0,0,0,3,1,move to CHARGE1!
CHARGE1, 0,0,0,0,3,1,charge!
CHARGE1, 9,0,0,0,3,1,charge!
CHARGE1, 18,0,0,0,3,2,charge!
CHARGE1, 27,0,0,0,4,2,charge!
CHARGE1, 36,0,0,0,4,2,charge!
CHARGE1, 45,0,0,0,5,2,charge!
CHARGE1, 54,0,0,0,5,2,charge!
CHARGE1, 63,0,0,0,5,2,charge!
CHARGE1, 72,0,0,0,5,3,charge!
CHARGE1, 81,0,0,0,5,3,charge!
CHARGE1, 90,0,0,0,5,3,charge!
CHARGE1, 99,0,0,0,5,3,charge!
CHARGE1, 100,0,0,0,6,3,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,6,3,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,6,3,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,6,3,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,6,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,6,3,pick!
CONVEYOR_LIGHT, 88,2,1,0,5,3,pick!
CONVEYOR_LIGHT, 86,4,2,0,4,3,pick!
CONVEYOR_LIGHT, 84,6,3,0,3,3,pick!
CONVEYOR_LIGHT, 82,8,4,0,2,3,move to DELIVERY!
OTHER, 80,8,4,0,2,3,move to DELIVERY!
OTHER, 78,8,4,0,2,3,move to DELIVERY!
DELIVERY, 76,8,4,0,2,3,place!
DELIVERY, 74,0,0,0,3,3,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,3,3,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,3,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,3,3,pick!
CONVEYOR_LIGHT, 66,2,1,0,2,3,pick!
CONVEYOR_LIGHT, 64,4,2,0,1,3,pick!
CONVEYOR_LIGHT, 62,6,3,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 60,6,3,0,0,3,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 58,6,3,0,0,3,pick!
CONVEYOR_HEAVY, 56,10,3,1,0,2,move to DELIVERY!
OTHER, 54,10,3,1,0,2,move to DELIVERY!
OTHER, 52,10,3,1,0,3,move to DELIVERY!
DELIVERY, 50,10,3,1,0,3,place!
DELIVERY, 48,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 46,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 44,0,0,0,2,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 42,0,0,0,3,3,pick!
CONVEYOR_LIGHT, 40,2,1,0,2,3,pick!
CONVEYOR_LIGHT, 38,4,2,0,1,3,pick!
CONVEYOR_LIGHT, 36,6,3,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 34,6,3,0,1,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 32,6,3,0,1,3,pick!
CONVEYOR_LIGHT, 30,8,4,0,0,3,move to DELIVERY!
OTHER, 28,8,4,0,0,3,move to DELIVERY!
OTHER, 26,8,4,0,0,3,move to DELIVERY!
DELIVERY, 24,8,4,0,0,3,place!
DELIVERY, 22,0,0,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 20,0,0,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 18,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 16,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 14,0,0,0,1,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 12,0,0,0,1,4,pick!
CONVEYOR_LIGHT, 10,2,1,0,0,4,move to CHARGE1!
OTHER, 8,2,1,0,0,4,move to CHARGE1!
CONVEYOR_HEAVY, 6,2,1,0,0,5,move to CHARGE1!
OTHER, 4,2,1,0,1,5,move to CHARGE1!
OTHER, 2,2,1,0,1,5,move to CHARGE1!
CHARGE1, 0,2,1,0,1,5,charge!
CHARGE1, 9,2,1,0,1,5,charge!
CHARGE1, 18,2,1,0,1,5,charge!
CHARGE1, 27,2,1,0,1,5,charge!
CHARGE1, 36,2,1,0,1,5,charge!
CHARGE1, 45,2,1,0,1,5,charge!
CHARGE1, 54,2,1,0,2,5,charge!
CHARGE1, 63,2,1,0,2,5,charge!
CHARGE1, 72,2,1,0,2,5,charge!
CHARGE1, 81,2,1,0,3,5,charge!
CHARGE1, 90,2,1,0,4,5,charge!
CHARGE1, 99,2,1,0,4,6,charge!
CHARGE1, 100,2,1,0,5,6,move to CONVEYOR_LIGHT!
OTHER, 98,2,1,0,5,6,move to CONVEYOR_LIGHT!
OTHER, 96,2,1,0,5,6,move to CONVEYOR_LIGHT!
OTHER, 94,2,1,0,5,6,move to CONVEYOR_LIGHT!
OTHER, 92,2,1,0,5,6,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,2,1,0,5,6,pick!
CONVEYOR_LIGHT, 88,4,2,0,4,6,pick!
CONVEYOR_LIGHT, 86,6,3,0,3,6,pick!
CONVEYOR_LIGHT, 84,8,4,0,3,6,move to DELIVERY!
OTHER, 82,8,4,0,3,6,move to DELIVERY!
OTHER, 80,8,4,0,3,6,move to DELIVERY!
DELIVERY, 78,8,4,0,3,6,place!
DELIVERY, 76,0,0,0,3,6,move to CONVEYOR_LIGHT!
OTHER, 74,0,0,0,3,6,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,3,6,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 70,0,0,0,3,6,pick!
CONVEYOR_LIGHT, 68,2,1,0,2,6,pick!
CONVEYOR_LIGHT, 66,4,2,0,1,6,pick!
CONVEYOR_LIGHT, 64,6,3,0,0,6,move to CONVEYOR_HEAVY!
OTHER, 62,6,3,0,0,7,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 60,6,3,0,0,7,pick!
CONVEYOR_HEAVY, 58,10,3,1,0,6,move to DELIVERY!
OTHER, 56,10,3,1,0,6,move to DELIVERY!
OTHER, 54,10,3,1,1,6,move to DELIVERY!
DELIVERY, 52,10,3,1,1,6,place!
DELIVERY, 50,0,0,0,1,6,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,1,6,move to CONVEYOR_LIGHT!
OTHER, 46,0,0,0,1,6,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 44,0,0,0,1,6,pick!
CONVEYOR_LIGHT, 42,2,1,0,0,6,move to CONVEYOR_HEAVY!
OTHER, 40,2,1,0,1,6,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 38,2,1,0,1,6,pick!
CONVEYOR_LIGHT, 36,4,2,0,0,6,move to CONVEYOR_HEAVY!
OTHER, 34,4,2,0,0,6,move to CONVEYOR_HEAVY!
